,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
1376,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-13 00:37:12,0,0,"6 hrs waiting (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/shrYfmozQF"
1377,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 23:00:19,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/eKEryLmXDC"
1378,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 22:37:10,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/KTe2uHzjNN"
1379,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 22:32:51,2,0,Tokyo here I come !!! @ Chicago O'Hare International Airport https://t.co/DqDEX2SAeB
1380,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-12 22:29:16,1,0,#TheChicagoClassic Sophosticated J&amp;J Finals!!! @ Hyatt Regency O'Hare https://t.co/ExrHjUSZxQ
1381,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 22:28:30,0,0,"Now I wait for 3 hours! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3LKJQL4GMy"
1382,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 22:25:17,0,0,We got the car. #letsridebitch @ Chicago O'Hare International Airport https://t.co/HPd5g21u36
1383,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 21:59:32,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/AxvqP0JWF3"
1384,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 21:12:53,0,0,"Me, myself and I !!! 👶🏽 @ Chicago O'Hare International Airport https://t.co/WbVypbRdLH"
1385,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 21:10:17,0,0,"Home. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/OKTRMx6iSO"
1386,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 20:31:08,0,0,"Hey, Chicago. It's been a while. @ Chicago O'Hare International Airport https://t.co/g696iZd08D"
1387,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 19:50:52,0,0,"On the ground at ORD (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/IJqNCPgZoo"
1388,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 19:46:05,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/NIJCDyBtot"
1389,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 19:27:29,0,0,Seeing this one off to fly to Germany. Be safe baby girl!! @ Chicago O'Hare International Airport https://t.co/RyGxgOUrYf
1390,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-12 18:52:30,0,0,Room 422 is headed to NATIONALS @ Hyatt Regency O'Hare https://t.co/rZdDVr8ZEp
1391,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 18:26:06,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/tgUHavIzvR"
1392,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 17:38:54,0,0,Feel like we just did a leg of the amazing race! #UnitedFail (@ Chicago O'Hare International Airport (ORD)) https://t.co/2YB5Klo1Tp
1393,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 17:16:13,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/PCEkAheUP4"
1394,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 16:52:07,1,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/I3XlQsFZIC"
1395,o'hare,"{'coordinates': [-87.86332548, 41.97819612], 'type': 'Point'}",2016-03-12 16:48:45,0,0,"I'm at DoubleTree by Hilton Hotel Chicago O'Hare Airport - Rosemont - @doubletreeohare in Rosemont, IL https://t.co/pyFfWfVbXy"
1396,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 16:48:04,1,0,ORD I love you. Everybody I missed- shortly. @ Chicago O'Hare International Airport https://t.co/8EicqIa0Wt
1397,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 16:45:51,0,0,🕊💼👟🚀🌐💨 @ Chicago O'Hare International Airport https://t.co/AjR1O0rRAm
1398,o'hare,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-12 16:17:08,2,0,"It was a plane ride from EWR to O'Hare 🌚✈️ @ Chicago, Illinois https://t.co/jj7hP6s6gS"
1399,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 16:09:07,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/9atq2bFL5n"
1400,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 16:02:21,0,0,Off we go✈️ @ Chicago O'Hare International Airport https://t.co/2ExqIjYkJw
1401,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 15:41:00,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/ll5SifyhYJ"
1402,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 14:44:57,0,0,Miss my pup already 😭 @ Chicago O'Hare International Airport https://t.co/wJOeeI2wvm
1403,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 14:38:49,0,0,"transit to UA (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/SCiBSa4sHW"
1404,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 14:12:42,1,0,Halfway to Austria... @ Chicago O'Hare International Airport https://t.co/EoRqlzhMik
1405,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 14:12:00,0,0,Lil layover in chi town#chicagobb (@ Chicago O'Hare International Airport (ORD)) https://t.co/zI6ulRvXnE https://t.co/rhDBEN9GrR
1406,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 14:08:56,0,0,Foggy foggy Chicago! #thisischicago @ Chicago O'Hare International Airport https://t.co/GnPNBXxDMF
1407,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 13:49:28,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/tg5cbKQUzg"
1408,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 13:48:39,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3HBPvacdXt"
1409,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 13:41:22,1,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/G8jaZxXhbq"
1410,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 13:18:48,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/GholpVTi53"
1411,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 13:12:54,0,0,"#vacation starts now (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/CX2jBQcABd"
1412,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 12:41:30,0,0,"ORD &gt; LGA (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/uLnpRDqRWJ"
1413,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 12:08:49,2,0,"Last flight of the week about to depart. Phew!! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/0biUMaSOWw"
1414,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 11:58:55,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/aDAsHptYD4 https://t.co/2tNEF7QSvL"
1415,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 11:55:43,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/KFpmhSeibO"
1416,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 11:33:54,0,0,Weird to have a #layover here @frontera_grill @ Chicago O'Hare… https://t.co/YeBFX4xQqB
1417,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 10:48:27,0,0,Just posted a photo @ Chicago O'Hare International Airport https://t.co/TVLC6BXqEu
1418,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 03:49:06,0,0,#dmst @ Chicago O'Hare International Airport https://t.co/ArE0EhXHAY
1419,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-12 02:41:50,1,0,Going to miss this too much next year 😢 @ Hyatt Regency O'Hare https://t.co/QzffffBoUV
1420,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 02:38:37,0,0,"Second leg and to my 1st destination - San Juan, PR! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/bNcGkqGiSz"
1421,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-12 02:35:09,0,0,We clean up good🔥 #decadone @ Hyatt Regency O'Hare https://t.co/KG3whivwmG
1422,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 01:38:40,0,0,"I'm home (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/hLNPOaF5ZC"
1423,o'hare,,2016-03-12 01:11:32,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1424,o'hare,,2016-03-12 01:11:32,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1425,o'hare,,2016-03-12 01:11:31,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1426,o'hare,,2016-03-12 01:11:26,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1427,o'hare,,2016-03-12 01:11:25,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1428,o'hare,,2016-03-12 01:11:25,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1429,o'hare,,2016-03-12 01:11:19,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1430,o'hare,,2016-03-12 01:11:14,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1431,o'hare,,2016-03-12 01:11:12,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1432,o'hare,,2016-03-12 01:11:10,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1433,o'hare,,2016-03-12 01:11:09,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1434,o'hare,,2016-03-12 01:11:07,0,16,"RT @Lorna_Sheehan: Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1435,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 01:00:04,6,16,"Quick trip is ovah! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/3JbhT8L7wp"
1436,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 00:35:11,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/tR91p1SjxH"
1437,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-12 00:33:27,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/bv0n9mpJoj"
1438,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-12 00:33:01,0,0,me and kevy 💙💙💙 @ Hyatt Regency O'Hare https://t.co/dtPA6HrP9p
1439,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 00:14:23,0,0,Bye Bye 👋🏾 @ Chicago O'Hare International Airport https://t.co/qq94QGduix
1440,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-12 00:06:26,0,0,Leaving Chicago. @ Chicago O'Hare International Airport https://t.co/gWRzM5ZvbW
1441,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 23:45:30,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/7FIo97gTA8"
1442,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 23:29:53,0,0,Sad Military arrival at O'Hare. @ Chicago O'Hare International Airport https://t.co/pQpjENM9AX
1443,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 22:50:07,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/B91hy2pAv4"
1444,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 22:29:33,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/ioAVM0T5W2"
1445,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 22:15:19,0,0,"Now running to my connection! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/1nhHuIyyMT"
1446,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-11 22:13:14,1,0,tyrabeauty booth @decainc IL DECA STATE! #tyrabeauty #fierce @ Hyatt Regency O'Hare https://t.co/WPlU47xrXY
1447,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 22:11:39,0,0,Just posted a photo @ Chicago O'Hare International Airport https://t.co/ERTfbsLyJl
1448,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 22:10:03,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/mS0G0NVTgK"
1449,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 21:33:28,0,0,And away we go ✈️☺️ @ Chicago O'Hare International Airport https://t.co/dScS1c9LE7
1450,o'hare,,2016-03-11 21:26:24,0,1,RT @CEO_Willmott: Step 3: Find out flight is delayed. Set up base camp. #TheBaptismOfBabyEli @ Chicago O'Hare… https://t.co/S7wulx4blC
1451,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 21:15:49,0,1,Step 3: Find out flight is delayed. Set up base camp. #TheBaptismOfBabyEli @ Chicago O'Hare… https://t.co/S7wulx4blC
1452,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 21:06:34,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/Hfx122VYme"
1453,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 21:01:38,0,0,Step 2: Drink a Bloody Mary in a Blackhawks bar in O'Hare. #TheBaptismOfBabyEli @ Chicago O'Hare… https://t.co/Xdq7AbTKla
1454,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 20:41:15,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/XQDKFZdek3"
1455,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 20:37:55,1,0,chicago is quite polite. comin home nyc! @ Chicago O'Hare International Airport https://t.co/leQ67e63JU
1456,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 20:07:40,0,0,"ORD ✈️ AUS for SXSW interactive (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/kKzed6c5TA"
1457,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 19:15:31,0,0,"Still here for a little longer. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/wGy9w9juNc"
1458,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:52:15,2,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/ff3XHdzslM"
1459,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:36:24,0,0,"Ahhh..... Chicago. Missed ya. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/a43Sc9po5u"
1460,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:14:45,0,0,"Back in a plane (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/FA3D8ULprd"
1461,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:09:39,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/ACXi8K6l1X"
1462,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:04:59,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/BAs2HRwcJ5"
1463,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 18:02:09,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/zSPtkzJkve"
1464,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 17:15:24,1,0,"Quick stop then off to Singapore! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/Ubn9KLs2TP"
1465,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 17:01:46,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/BZaVKI13IG"
1466,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 16:51:08,1,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/U9430NCZqX"
1467,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 16:39:38,0,0,"California, here we come. #california #plane #springbreak @ Chicago O'Hare International Airport https://t.co/taa2cxXQ6e"
1468,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 16:31:35,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/PRqqjq9nPK"
1469,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 16:00:23,0,0,En route! #weertsweddingever @ Chicago O'Hare International Airport https://t.co/9thr4ixn3d
1470,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 15:55:14,0,0,"On route to see baby Peanut and baby Titus #dogmom (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/doe6zfyFze"
1471,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 15:55:14,0,0,"On route to see baby Peanut and baby Titus #dogmom (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/EzS7O8NMWI"
1472,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 15:10:29,0,0,"When in Chi, read @thegistmagazine. #GistMiJoor #TheGist @ Chicago O'Hare International Airport https://t.co/59FpnrcFYs"
1473,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 14:58:48,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/BQLHm4DOyt"
1474,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 14:45:23,1,0,"Gorgeous morning in Chicago! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/0orFERnNxh"
1475,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 14:32:28,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/OZGY6UAFpz"
1476,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 14:28:40,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/8mPN1qKq1j"
1477,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 13:42:07,1,0,1st time using TSA Pre-Check. Probably the best $85 I've ever spent. (@ Chicago O'Hare International Airport (ORD)) https://t.co/gOcOXDbtyx
1478,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 13:40:11,0,0,So #tired // #mamao #chicago to #NYC @ Chicago O'Hare International Airport https://t.co/rXe53cphzY
1479,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 13:06:16,0,0,That time again.... Didn't I just come home 😩 @ Chicago O'Hare… https://t.co/o76fUwVtPo
1480,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 12:54:42,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/pHLIY72K7r"
1481,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 12:10:51,0,0,||Midwest Coastin|| Wattup Chicaaago ✌🏼️ @ Chicago O'Hare International Airport https://t.co/YTvzPpQ1VJ
1482,o'hare,,2016-03-11 11:16:56,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…"
1483,o'hare,"{'coordinates': [-87.6741015, 41.7887461], 'type': 'Point'}",2016-03-11 10:21:51,0,0,My lil bro gave me a bear I named him shorty him &amp; Kobe helped me get better Up and omw to O'Hare for training
