,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
925,Englewood,,2016-03-09 23:29:26,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
926,Englewood,,2016-03-09 23:25:42,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
927,Englewood,,2016-03-09 23:24:50,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
928,Englewood,,2016-03-09 23:23:41,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
929,Englewood,,2016-03-09 23:21:31,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
930,Englewood,,2016-03-09 23:18:48,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
931,Englewood,,2016-03-09 23:17:24,46,10,Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is during the IL primary
932,Englewood,,2016-03-09 23:08:16,0,240,RT @thickred3x: Part 1 of some Chicago Southside Englewood shit @kingLongLeg Loft! My camara man the shit... https://t.co/NfVtFqcdZL
933,Englewood,,2016-03-09 22:19:01,0,0,South side Chicago raised Englewood 59th Carpenter 💯🅿️😈 y'all know Qua
934,Englewood,,2016-03-09 22:02:29,0,2,"Police: Cab drivers targeted in West Englewood armed robberies
https://t.co/khLDUct99V"
935,Englewood,,2016-03-09 21:30:55,0,1,RT @DJT_RELL: Growin up in Englewood/Chicago had its ups &amp; downs...But if I could it All over again-I SWEAR I would
936,Englewood,,2016-03-09 21:25:40,0,1,Growin up in Englewood/Chicago had its ups &amp; downs...But if I could it All over again-I SWEAR I would
937,Englewood,,2016-03-09 21:06:00,3,5,insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MVPSVwlIST
938,Englewood,,2016-03-09 20:16:34,0,0,"Man wounded in Englewood shooting, crash https://t.co/YJc1eufnHd #Chiraq #chiraqradio #chiraq #killinois #chiraqmagazine"
939,Englewood,,2016-03-09 20:06:25,0,0,chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6RcIBO8JHz #chicago
940,Englewood,,2016-03-09 20:04:21,0,0,chicagonewsnow: Man shot in Englewood neighborhood https://t.co/j7yOLBN9uF #chicago
941,Englewood,,2016-03-09 19:45:32,0,1,"RT @CSTbreaking: Man wounded in Englewood shooting, crash https://t.co/ajvh22Jd3w"
942,Englewood,,2016-03-09 18:56:14,0,2,RT @chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago
943,Englewood,,2016-03-09 18:39:51,0,0,“@chicagonewsnow: Man shot in Englewood neighborhood https://t.co/TXb1Sh7xPa #chicago” damn
944,Englewood,,2016-03-09 18:39:32,0,2,RT @chicagonewsnow: Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago
945,Englewood,,2016-03-09 18:38:42,0,2,Man shot in Englewood neighborhood https://t.co/6zCpnc45YN #chicago
946,Englewood,,2016-03-09 18:14:00,0,0,Man shot in Englewood neighborhood https://t.co/nBE5vWLSKn
947,Englewood,,2016-03-09 18:03:16,0,0,"Man wounded in Englewood shooting, crash https://t.co/Q66H76Os1W #Chiraq"
948,Englewood,,2016-03-09 17:45:08,1,1,"Man wounded in Englewood shooting, crash https://t.co/ajvh22Jd3w"
949,Englewood,,2016-03-09 17:42:23,0,0,Man shot in Englewood neighborhood https://t.co/10YjU8GnW4 #chicago
950,Englewood,,2016-03-09 17:35:32,0,1,"RT @drocthekid: I like Chicago women, just not the ones from Englewood or the 100s"
951,Englewood,,2016-03-09 17:33:21,0,1,"I like Chicago women, just not the ones from Englewood or the 100s"
952,Englewood,,2016-03-09 17:22:07,0,0,"Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood Wednesday morning,… https://t.co/9SA719urjo"
953,Englewood,,2016-03-09 17:14:05,0,0,"Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood Wednesday morning,… https://t.co/puVI0alaFH"
954,Englewood,,2016-03-09 16:54:06,0,0,Man shot in Englewood neighborhood: A 22-year-old man was shot in the Englewood neighborhood… https://t.co/wQkBiwNZLK #Chicago #News
955,Englewood,,2016-03-09 16:53:13,0,2,"RT @haniainabox: Live tweeting from the @iGrowChi account about the work they do in the Englewood neighborhood of Chicago, check it out!"
956,Englewood,,2016-03-09 16:53:01,2,2,"Live tweeting from the @iGrowChi account about the work they do in the Englewood neighborhood of Chicago, check it out!"
957,Englewood,,2016-03-09 16:49:52,0,2,RT @ChicagoBreaking: Man shot in Englewood neighborhood https://t.co/mdoXbCaloi
958,Englewood,,2016-03-09 16:47:22,0,2,RT @ChicagoBreaking: Man shot in Englewood neighborhood https://t.co/mdoXbCaloi
959,Englewood,,2016-03-09 16:45:02,0,2,Man shot in Englewood neighborhood https://t.co/mdoXbCaloi
960,Englewood,,2016-03-09 16:42:26,0,1,RT @WoImaging: Saw Black Coffee. Definite must see. Inspiration. http://t.co/Q2oi5HqSTO
961,Englewood,,2016-03-09 16:42:24,0,1,RT @WoImaging: Englewood Filmmaker Mark Harris' 'Black Coffee' Aims to Inspire  via @DNAinfoCHI http://t.co/WJSG5BBnHi
962,Englewood,,2016-03-09 15:46:03,0,0,Step IT Up America Program to Train and Employ Minority Women in Chicago via @DNAinfoCHI https://t.co/ZUpe7nhCg1
963,Englewood,,2016-03-09 13:29:37,0,0,"@TommyThornton speaking of which, you'll likely appreciate this article. It's from Jan 16 but the story is relevant. https://t.co/ABTQwPOrdj"
964,Englewood,,2016-03-09 09:09:05,0,2,RT @shermanedwards: Bernie Sanders got arrested in Englewood while wearing a hoodie!?!? #thuglife https://t.co/mxsiOdrvuy
965,Englewood,,2016-03-09 08:48:36,0,0,2 men shot in car in West Englewood.. Related Articles: https://t.co/uIiFbPrROi
966,Englewood,,2016-03-09 04:21:42,0,0,Many don't make it out of where I'm from: Englewood Chicago ❗
967,Englewood,,2016-03-09 02:58:13,0,0,2 men shot in car in West Englewood - Chicago Sun-Times How sad is this very sad I'm SgtFrozen  https://t.co/8SUodQVll2
968,Englewood,,2016-03-09 01:55:21,1,0,Chicago 1963: Bernie arrested for protesting racial segregation in Englewood public schools(source: Chicago Tribune) https://t.co/XcUQbarRpT
969,Englewood,,2016-03-09 01:02:50,0,6,"RT @PDX_For_Bernie: #BernieSanders arrest. I grew up on the Southside of Chicago, Englewood is no punk. This man cares. #SCPrimary https://…"
970,Englewood,,2016-03-09 00:52:18,0,2,RT @CSTbreaking: 2 men shot in car in West Englewood https://t.co/JPapd1Tzvq
971,Englewood,,2016-03-09 00:23:30,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/h7xgmhnYQW #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
972,Englewood,,2016-03-08 23:44:57,0,2,RT @CSTbreaking: 2 men shot in car in West Englewood https://t.co/JPapd1Tzvq
973,Englewood,,2016-03-08 23:43:28,0,2,2 men shot in car in West Englewood https://t.co/JPapd1Tzvq
974,Englewood,,2016-03-08 23:09:30,0,4,"RT @LoudGangUSA: For Updates &amp; more...
Visit @LouDGangUSA https://t.co/zeI9Xl9Cyg
#LouDGangUSA #Chicago #music #Englewood #rap #hiphop #gre…"
975,Englewood,,2016-03-08 21:59:36,0,0,South Side Mural Called 'Mother Englewood' by Residents via @DNAinfoCHI https://t.co/3tccy8sv9e
976,Englewood,"{'coordinates': [-87.6638541, 41.9043757], 'type': 'Point'}",2016-03-08 21:48:02,0,0,"@writingtoatee I saw that but Chicago also has englewood and pilsen, im sure he would be welcome with open arms 😊"
977,Englewood,,2016-03-08 19:32:34,0,0,"High School Science Teacher Englewood Campus Magic Johnson Bridgescape Academy Jobs in Chicago, IL #Chicago #IL https://t.co/SDCb0vLzvr"
978,Englewood,,2016-03-08 18:16:00,0,0,Englewood Development Focus Group - Let Your Voice Be Heard - March 19th! on Mar 19 https://t.co/FpXHtEQ1kF via @everyblock
979,Englewood,,2016-03-08 17:17:02,0,0,"Please help Flint Water Crisis Victims

https://t.co/1tk1bgKNHP"
980,Englewood,,2016-03-08 16:58:06,0,0,PNC Bank Presents Teamwork Englewood with #CommunityDevelopment Grant https://t.co/cfoprclCxa
981,Englewood,,2016-03-08 16:51:16,0,0,@CWLScorpio Chicago!? Not in englewood or Garfield park it isn't or lawdale everyone I know from there goon means thugs. funny conception
982,Englewood,,2016-03-08 16:09:15,0,0,#GreatinEnglewood - Congrats @tmwkenglewood - PNC Bank Presents Teamwork Englewood with Community Development Grant https://t.co/XaEh22HSxl
