,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
774,774,774,chatham,"{'coordinates': [-87.6049134, 41.75091536], 'type': 'Point'}",2016-03-11 01:56:20,0,0,"I'm at Chatham Neighborhood in Chicago, IL https://t.co/CwjHEhEMWh",-87.6049134,41.75091536,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
775,775,775,chatham,"{'coordinates': [-87.6052606, 41.75018872], 'type': 'Point'}",2016-03-08 14:02:00,0,0,"I'm at Urban Partnership Bank: Chatham Banking Center in Chicago, IL https://t.co/W1XsI5eNhS",-87.6052606,41.75018872,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
776,776,776,avalon park,"{'coordinates': [-87.59853309, 41.74470192], 'type': 'Point'}",2016-03-15 20:11:15,1,0,"I'm at @Metra - 83rd Street (Avalon Park) in Chicago, IL https://t.co/DpUoRncp0i",-87.59853309,41.74470192,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
777,777,777,avalon park,"{'coordinates': [-87.86205585, 41.9539713], 'type': 'Point'}",2016-03-15 15:31:59,0,0,"Voting.  Like a boss. (@ Grace Park Condominiums in Schiller Park, IL) https://t.co/jH6MAOHz9i",-87.86205585,41.9539713,2016-03-15,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
778,778,778,avalon park,"{'coordinates': [-87.86249699, 41.95215158], 'type': 'Point'}",2016-03-13 02:51:32,0,0,"Ahhhhhh... (@ Monster Schiller Horror Theater in Schiller Park, IL) https://t.co/Tzu5KhnJOO",-87.86249699,41.95215158,2016-03-13,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5719}"
779,779,779,south chicago,"{'coordinates': [-87.5696732, 41.76631345], 'type': 'Point'}",2016-03-17 23:57:55,0,0,"Flash Taco South Shore! (at @FlashTacoSs in Chicago, IL) https://t.co/V5tTpnG6fg",-87.56967320000001,41.76631345,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
780,780,780,south chicago,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-17 23:22:12,0,0,"Whole Foods hiring in Englewood, announces new distribution center coming to South Side https://t.co/2FCTU5vnSz",-87.62626724,41.88804564,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
781,781,781,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 21:53:00,0,0,"This #job might be a great fit for you: Dialysis Patient Care Techniain - S South Chicago Ave - Chicago, IL - https://t.co/KcNdbEAosM",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8689}"
782,782,782,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 21:23:28,0,0,"We're #hiring! Click to apply: Dialysis Patient Care Technician - South Shore - Chicago, IL - https://t.co/hgpkH456b8 #Job #Chicago, IL",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5411}"
783,783,783,south chicago,"{'coordinates': [-87.6289301, 41.8748391], 'type': 'Point'}",2016-03-17 20:43:35,0,0,"555 SOUTH DEARBORN, #CHICAGO, IL #Hospitality #Job: Shift Supervisor (US) at Starbucks https://t.co/ykZiW4YGD2 #Veterans #Jobs #Hiring",-87.62893009999999,41.8748391,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
784,784,784,south chicago,"{'coordinates': [-87.6411057, 41.8794701], 'type': 'Point'}",2016-03-17 19:46:25,0,0,"Starbucks: Shift Supervisor (US) (139 SOUTH CLINTON, #CHICAGO, IL) https://t.co/beoruSzazN #Hospitality #Veterans #Job #Jobs #Hiring",-87.6411057,41.8794701,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
785,785,785,south chicago,"{'coordinates': [-87.648953, 41.883045], 'type': 'Point'}",2016-03-17 19:39:16,0,0,"Studio visit @kkomp with U of South Dakota's #aiga student group, have fun in #chicago @ Multiple https://t.co/x5auw33d8V",-87.648953,41.883045,2016-03-17,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}"
786,786,786,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 19:01:12,0,0,"Interested in a #job near #Chicago, IL? This could be a great fit: https://t.co/QJlJD2WqN2 #dialysis #Hiring #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.8519}"
787,787,787,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 18:40:23,0,0,"Want to work in #Chicago, IL? View our latest opening: https://t.co/BQFpvlva8U #Job #dialysis #Jobs #Hiring #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}"
788,788,788,south chicago,"{'coordinates': [-87.62441048, 41.88205431], 'type': 'Point'}",2016-03-17 17:07:00,0,0,"I'm at 8 South Michigan Ave in Chicago, IL https://t.co/UQ3BB8lu7y",-87.62441048,41.88205431,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
789,789,789,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 16:05:57,1,0,"#Nursing alert: MinuteClinic in Target Family Nurse Practitioner – Chicago South... | CVS Health | #Chicago, IL https://t.co/N5z6wNiv8r",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}"
790,790,790,south chicago,"{'coordinates': [-87.7581081, 41.7108662], 'type': 'Point'}",2016-03-17 15:31:09,0,0,"We're #hiring! Click to apply: Retail Sales Consultant South Chicago IL Area Stores - https://t.co/pudh2vJWxw #Retail #OakLawn, IL #Job",-87.75810809999999,41.7108662,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
791,791,791,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 15:20:35,0,0,"Can you recommend anyone for this #Retail #job? https://t.co/JpQ4niVy0i #Chicago, IL #Hiring #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
792,792,792,south chicago,,2016-03-17 15:12:47,0,1,"RT @tmj_chi_retail: Want to work at AT&amp;T? We're #hiring in #Chicago, IL! Click for details: https://t.co/hrtUqT4AE4 #Retail #Job #Jobs #Car…",,,2016-03-17,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.1511}"
793,793,793,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 15:10:00,1,1,"Want to work at AT&amp;T? We're #hiring in #Chicago, IL! Click for details: https://t.co/hrtUqT4AE4 #Retail #Job #Jobs #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.1511}"
794,794,794,south chicago,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-17 13:34:11,0,0,"New book ""The South Side"" tackles Chicago segregation, highlights black neighborhoods https://t.co/OPo6M5fB6c",-87.62626724,41.88804564,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
795,795,795,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-17 12:19:54,0,0,"""It ain't alotta niggas like me"" 
  🔱Don K🔱 @ Chicago South-East Side https://t.co/0kxfJAHxsf",-87.57067828,41.75711517,2016-03-17,"{'neg': 0.149, 'neu': 0.707, 'pos': 0.144, 'compound': -0.0191}"
796,796,796,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-17 01:16:01,1,0,My Gay Twerking Ass 😹😹😹 #KhiryAdonis #KhiryHakeem 🎧 Ass Drop by @wizkhalifa @ Chicago South-East… https://t.co/PqydGffDVx,-87.57067828,41.75711517,2016-03-17,"{'neg': 0.431, 'neu': 0.569, 'pos': 0.0, 'compound': -0.8442}"
797,797,797,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-16 21:05:13,1,0,We're #hiring! Read about our latest #job opening here: Part Time Merchandiser - Chicago (South Loop) - https://t.co/g8hu2vBaLp #Veterans,-87.62979820000001,41.8781136,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
798,798,798,south chicago,,2016-03-16 20:59:53,0,1,RT @_diegoabarca: 🏢 #Chicago @ South Loop https://t.co/8HNh84J493,,,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
799,799,799,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-16 20:51:04,0,0,"We're #hiring! Click to apply: store manager - Chicago, IL - South side - https://t.co/oZOpLDhYuO #Retail #Chicago, Illinois #Veterans #Job",-87.62979820000001,41.8781136,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
800,800,800,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-16 19:51:01,1,0,Kellogg: Part Time Merchandiser - Chicago (South Loop) (#ChicagoSouth) https://t.co/aK5YCupUM6 #Kelloggs #Veterans https://t.co/XDDFIrblbk,-87.62979820000001,41.8781136,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
801,801,801,south chicago,"{'coordinates': [-87.62431408, 41.87791256], 'type': 'Point'}",2016-03-16 18:25:58,2,0,"I'm at Grant Park South Garage in Chicago, IL https://t.co/W9r3HiO7xl",-87.62431408,41.87791256,2016-03-16,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
802,802,802,south chicago,"{'coordinates': [-87.6230129, 41.87702391], 'type': 'Point'}",2016-03-16 16:48:10,0,0,"#goodbye #chicago, you have been good, as always. @ Van Buren Street Metra &amp; South Shore Trains https://t.co/Sj4qiHPYBM",-87.6230129,41.87702391,2016-03-16,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
803,803,803,south chicago,"{'coordinates': [-87.8402405, 41.6956211], 'type': 'Point'}",2016-03-16 16:12:50,0,0,"Want to work in #CHICAGO, IL? View our latest opening: https://t.co/E69tSE13sq #CustomerService #Job #Jobs #Hiring #CareerArc",-87.84024050000001,41.695621100000004,2016-03-16,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}"
804,804,804,south chicago,"{'coordinates': [-87.8402405, 41.6956211], 'type': 'Point'}",2016-03-16 15:59:25,1,0,"See our latest #CHICAGO, IL #job and click to apply: Body Tech - South Suburbs - https://t.co/vJyxzccQgb #Automotive #Hiring #CareerArc",-87.84024050000001,41.695621100000004,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
805,805,805,south chicago,"{'coordinates': [-87.62722958, 41.86299066], 'type': 'Point'}",2016-03-16 15:02:30,2,1,🏢 #Chicago @ South Loop https://t.co/8HNh84J493,-87.62722958,41.86299066,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
806,806,806,south chicago,"{'coordinates': [-87.6289301, 41.8748391], 'type': 'Point'}",2016-03-16 14:44:45,0,0,"Can you recommend anyone for this #job? Barista (US) - https://t.co/ZZzu9824Q6 555 SOUTH DEARBORN, #CHICAGO, IL #Hospitality #Veterans",-87.62893009999999,41.8748391,2016-03-16,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}"
807,807,807,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-15 22:33:06,0,0,"If you're a #Nursing professional in #Chicago, Illinois, check out this #job: https://t.co/4V8VaD7P5I #Hiring",-87.62979820000001,41.8781136,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
808,808,808,south chicago,"{'coordinates': [-87.6371461, 41.8817767], 'type': 'Point'}",2016-03-15 21:32:32,0,0,"Supplemental Health Care: Physical Therapy (PT) needed Outpatient Clinic - South Loop (#Chicago, IL) https://t.co/paCyXHTkZN #Healthcare",-87.6371461,41.8817767,2016-03-15,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}"
809,809,809,south chicago,"{'coordinates': [-87.60031272, 41.74343136], 'type': 'Point'}",2016-03-15 20:11:02,0,0,"I'm at South Central Community Services,  Inc in Chicago, IL https://t.co/vrk1EqweR6",-87.60031272,41.74343136,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
810,810,810,south chicago,"{'coordinates': [-87.6376605, 41.87991425], 'type': 'Point'}",2016-03-15 16:24:10,1,0,"I'm at South Branch Tavern &amp; Grille - @southbranchchi in Chicago, IL https://t.co/8QzyXHMz0g",-87.6376605,41.87991425,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
811,811,811,south chicago,"{'coordinates': [-87.62742519, 41.86710004], 'type': 'Point'}",2016-03-15 13:39:49,1,0,"#GOTV! (@ South Loop in Chicago, IL) https://t.co/u4cgcfPE2P https://t.co/v8yLRkGKEd",-87.62742519,41.86710004,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
812,812,812,south chicago,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-15 12:47:17,0,0,"Salt Lake City bound, then 4 hours south to Moab (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/OdxM9H9DCe",-87.90440083,41.97727092,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
813,813,813,south chicago,"{'coordinates': [-87.69503784, 41.78170013], 'type': 'Point'}",2016-03-15 06:51:22,0,0,See a virtual tour of our listing on 6134 South Mozart Street #Chicago #IL https://t.co/IuCM8XdrGW #realestate https://t.co/PwSpbhUm1I,-87.69503784,41.78170013,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
814,814,814,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-15 02:41:58,0,0,Cooling @ Chicago South-East Side https://t.co/B15NxVGNj9,-87.57067828,41.75711517,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
815,815,815,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-15 02:20:26,0,0,When Daddy is a cutie 👑☺️🙌🏼👅💦 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/4D8C6TJmX8,-87.57067828,41.75711517,2016-03-15,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
816,816,816,south chicago,"{'coordinates': [-87.6255188, 41.8758888], 'type': 'Point'}",2016-03-14 23:51:25,0,0,A couple waiting in line to see Bernie Sanders at Roosevelt University in Chicago's South Loop.… https://t.co/VA3RMj0b5R,-87.6255188,41.8758888,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
817,817,817,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:46:24,0,0,👅💦 how many licks does it take? #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/sTu5LgLJpj,-87.57067828,41.75711517,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
818,818,818,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:36:04,0,0,"🍼🍼 ""Y'all need some Milk."" 🍼🍼😹😹😹 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/5SSh34MDKK",-87.57067828,41.75711517,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
819,819,819,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:13:11,0,0,Can I be your MCM/MCE?! #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/hzJStXaYrK,-87.57067828,41.75711517,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
820,820,820,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-14 21:39:30,0,0,"#Nursing #Job alert: Registered Nurse- Home Health Chicago South | ATI Physical Therapy | #Chicago, Illinois https://t.co/kfwXLGS6cs #Jobs",-87.62979820000001,41.8781136,2016-03-14,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}"
821,821,821,south chicago,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-14 19:01:14,1,0,A white S.C. trooper pleads guilty in 2014 shooting of unarmed black man at traffic stop https://t.co/6HCXrxRW6Q,-87.62626724,41.88804564,2016-03-14,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.6124}"
822,822,822,south chicago,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-14 18:27:08,1,0,Man charged in Saturday night South Loop stabbing https://t.co/WXysegl3HM,-87.62626724,41.88804564,2016-03-14,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.2023}"
823,823,823,south chicago,"{'coordinates': [-87.62291908, 41.88483474], 'type': 'Point'}",2016-03-14 18:21:28,0,0,Ominous fog over the park and South Loop #Chicago @ Envisionit https://t.co/kMECLr0HHX,-87.62291908,41.88483474,2016-03-14,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}"
824,824,824,south chicago,"{'coordinates': [-87.7428435, 41.8074376], 'type': 'Point'}",2016-03-14 17:57:14,0,0,"We're #hiring! Read about our latest #job opening here: Barista (US) - https://t.co/3PEZcs61yU 4701 SOUTH CICERO, #CHICAGO, IL #Hospitality",-87.7428435,41.8074376,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
825,825,825,south chicago,"{'coordinates': [-87.9403418, 41.8994744], 'type': 'Point'}",2016-03-14 15:56:15,0,0,We're #hiring! Click to apply: Seeking Experienced Hemodialysis RN for Inpatient Role (Covering Hospitals on... - https://t.co/KdsecILu9x,-87.9403418,41.8994744,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
826,826,826,south chicago,"{'coordinates': [-87.6216, 41.8671], 'type': 'Point'}",2016-03-14 02:14:32,0,0,"Happy St Pattys day from ya favs🍀🍻 @ South Side, Chicago https://t.co/hjKUHK38lM",-87.6216,41.8671,2016-03-14,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}"
827,827,827,south chicago,"{'coordinates': [-87.6312, 41.8683], 'type': 'Point'}",2016-03-13 23:11:36,1,0,"I mean, I'm not one to judge. 🍷☀️🍷 @ Target Chicago South Loop https://t.co/FhsNxMPy3o",-87.6312,41.8683,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
828,828,828,south chicago,"{'coordinates': [-87.62419839, 41.85816338], 'type': 'Point'}",2016-03-13 22:43:57,0,0,"I'm at Kroll's South Loop in Chicago, IL https://t.co/g2qzVJnWTK",-87.62419839,41.85816338,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
829,829,829,south chicago,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-13 21:10:43,0,0,Bae! I'm Bae! 👑😝👅💦 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/Pu29E24q39,-87.57067828,41.75711517,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
830,830,830,south chicago,"{'coordinates': [-87.68201903, 41.70611715], 'type': 'Point'}",2016-03-13 20:46:22,0,0,"I'm at south side irish parade in Chicago, IL https://t.co/wM0g5w1y7m",-87.68201903,41.70611715,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
831,831,831,south chicago,"{'coordinates': [-87.6411057, 41.8794701], 'type': 'Point'}",2016-03-13 20:35:06,0,0,"This #Hospitality #job might be a great fit for you: Barista (US) - https://t.co/3NYqipCfmB 139 SOUTH CLINTON, #CHICAGO, IL #Veterans",-87.6411057,41.8794701,2016-03-13,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.765}"
832,832,832,south chicago,"{'coordinates': [-87.9403418, 41.8994744], 'type': 'Point'}",2016-03-13 18:43:49,0,0,"Fresenius Medical Care: Inpatient Services RN (Covering Hospitals on South Side of... (#Elmhurst, IL) https://t.co/GM5vRR9fUz #Nursing #Job",-87.9403418,41.8994744,2016-03-13,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}"
833,833,833,south chicago,"{'coordinates': [-87.7581081, 41.7108662], 'type': 'Point'}",2016-03-13 18:43:14,0,0,"Join the AT&amp;T team! See our latest #Retail #job opening here: https://t.co/xd92ZAe5Wx #OakLawn, IL #Hiring https://t.co/SmPdAusWwd",-87.75810809999999,41.7108662,2016-03-13,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.3595}"
834,834,834,south chicago,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-13 18:30:07,0,0,"Pierre Stokes, father of Tyshawn Lee, charged in South Side shooting https://t.co/E4URSi8Spa",-87.62626724,41.88804564,2016-03-13,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}"
835,835,835,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-13 17:52:53,0,0,"#Job alert: Clinical Manager (33) - *5k Sign On Bonus* - MUST HAVE... | Fresenius Medical Care | #Chicago, IL https://t.co/NKv9x3alG7",-87.62979820000001,41.8781136,2016-03-13,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.6597}"
836,836,836,south chicago,"{'coordinates': [-87.687312, 41.706512], 'type': 'Point'}",2016-03-13 17:00:58,0,0,"I'm at south side irish parade in Chicago, IL https://t.co/G28sY6zr2S",-87.687312,41.706512,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
837,837,837,south chicago,"{'coordinates': [-87.62466596, 41.75955673], 'type': 'Point'}",2016-03-13 16:33:52,0,0,"I'm at South Side in Chicago, IL https://t.co/YrZJrf9Vbo",-87.62466596,41.75955673,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
838,838,838,south chicago,"{'coordinates': [-87.6235742, 41.8703314], 'type': 'Point'}",2016-03-13 16:19:33,0,0,"We're #hiring! Read about our latest #job opening here: District Sales Manager - Chicago South - https://t.co/FHfNpLyQza #Chicago, IL",-87.62357420000001,41.8703314,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
839,839,839,south chicago,"{'coordinates': [-87.6579895, 41.7414665], 'type': 'Point'}",2016-03-13 16:08:26,0,0,"Dream Creations Gift Boutique 
8613 south Cottage Grove Ave 
Chicago, Illinois… https://t.co/PtlLqbL45f",-87.6579895,41.7414665,2016-03-13,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.7579}"
840,840,840,south chicago,"{'coordinates': [-87.62713737, 41.86456147], 'type': 'Point'}",2016-03-13 15:25:15,0,0,"I'm at South Loop Community Church in Chicago, IL https://t.co/19VDkuCFBc",-87.62713737,41.86456147,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
841,841,841,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-13 15:08:27,0,0,"Want to work in #Chicago, Illinois? View our latest opening: https://t.co/5TmB7Yb44T #Nursing #Job #Jobs #Hiring #CareerArc",-87.62979820000001,41.8781136,2016-03-13,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}"
842,842,842,south chicago,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-13 14:37:00,0,0,We're #hiring! Read about our latest #job opening here: Retail Sales Consultant South... - https://t.co/MbyCyNi6qe https://t.co/FB6wc3z8ij,-87.62979820000001,41.8781136,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
